"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@nathanujeyaaah God willing. Soon enuff.",FALSE,1151,"nathanujeyaaah",2015-04-16 00:13:27,FALSE,"588493417400901632","588495380528041984","2936464823","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",447,FALSE,FALSE,NA,NA
"@michelleypoo722 Looking forward to it.",FALSE,829,"michelleypoo722",2015-04-16 00:09:52,FALSE,"588492386575077376","588494480216489984","1192403742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",182,FALSE,FALSE,NA,NA
"@cube_chedas iceberg slim",FALSE,574,"cube_chedas",2015-04-16 00:07:05,FALSE,"588491398103625728","588493781139259392","1413092515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",212,FALSE,FALSE,NA,NA
"@RichDeviant earl sweatshirt.",FALSE,9706,"RichDeviant",2015-04-16 00:03:34,FALSE,"588491381594697729","588492896363352064","2433640177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",8808,FALSE,FALSE,NA,NA
"@themightykojak spirits while writing. The good ones helped the completion.",FALSE,707,"themightykojak",2015-04-16 00:02:22,FALSE,"588490416774742016","588492594428006400","2906862974","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",293,FALSE,FALSE,NA,NA
"@MoeJamul 1 of the most influential artist of this generation and still hungry.",FALSE,1672,"iHeartMoeJamul",2015-04-15 23:55:45,FALSE,"588487923424604160","588490926323929088","411395400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",1206,FALSE,FALSE,NA,NA
"Aye.",FALSE,15275,NA,2015-04-15 23:43:58,FALSE,NA,"588487963043966976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",12891,FALSE,FALSE,NA,NA
"TO PIMP A BUTTERFLY. http://t.co/jaMCXJpucg …",FALSE,2645,NA,2015-04-14 19:07:45,FALSE,NA,"588056062516932609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",1505,FALSE,FALSE,NA,NA
"https://t.co/MsYGz1Ycao",FALSE,3262,NA,2015-04-11 02:27:39,FALSE,NA,"586717216172679168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",2262,FALSE,FALSE,NA,NA
"King Kunta Video. LA. Downtown LA LIVE billboard. 6PM.",FALSE,8052,NA,2015-04-01 23:39:41,FALSE,NA,"583413455593410560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",4560,FALSE,FALSE,NA,NA
"King Kunta Video. NYC. Beats Billboard. 46th and Broadway. 6PM.",FALSE,7688,NA,2015-04-01 21:33:21,FALSE,NA,"583381662043521024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",4470,FALSE,FALSE,NA,NA
"9pm. meet me here. 8950 Sunset Blvd. 930pm. meet me here. 8466 Melrose Ave.",FALSE,8507,NA,2015-03-25 03:01:00,FALSE,NA,"580565014882422784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",4388,FALSE,FALSE,NA,NA
"Coming Home. http://t.co/thKH2IsLkp",FALSE,8314,NA,2015-03-20 21:27:31,FALSE,NA,"579031539029286912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",3883,FALSE,FALSE,NA,NA
"Apologies 2 my folks scramblin 4 physical copies of TPAB. No more delays. Officially in stock everywhere today. All is well.",FALSE,10123,NA,2015-03-20 19:52:01,FALSE,NA,"579007506485239808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",4939,FALSE,FALSE,NA,NA
"http://t.co/jaMCXJ7SNG",FALSE,3103,NA,2015-03-18 22:02:12,FALSE,NA,"578315493284556800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",2065,FALSE,FALSE,NA,NA
"I Appreciate it.",FALSE,28224,NA,2015-03-18 21:53:23,FALSE,NA,"578313275101691904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",20495,FALSE,FALSE,NA,NA
"Keep calm. All is well.",FALSE,45168,NA,2015-03-16 04:52:50,FALSE,NA,"577331666789609474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",54676,FALSE,FALSE,NA,NA
"20 yrs. Later.",FALSE,17098,NA,2015-03-16 03:51:41,FALSE,NA,"577316278504849408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",10879,FALSE,FALSE,NA,NA
"Yesterday. March 14th. Was a Special Day.",FALSE,15930,NA,2015-03-16 03:22:21,FALSE,NA,"577308898673106944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",8736,FALSE,FALSE,NA,NA
"http://t.co/4D2zhfsEkf",FALSE,19490,NA,2015-03-06 22:34:15,FALSE,NA,"573974905017925632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",22982,FALSE,FALSE,NA,NA
"Unlock duh Shwag, Shwaa Unlock.",FALSE,19857,NA,2015-01-06 21:21:16,FALSE,NA,"552575650762993666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",21918,FALSE,FALSE,NA,NA
"@DonArtistry nice.",FALSE,640,"DonArtistry",2014-12-24 11:14:18,FALSE,"547648549933289472","547711860401664000","24617060","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",157,FALSE,FALSE,NA,NA
"http://t.co/aP5CdlyVR4",FALSE,12559,NA,2014-12-20 03:10:08,FALSE,NA,"546140465922199552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kendricklamar",6878,FALSE,FALSE,NA,NA
"@VSattenXXL thankyou.",FALSE,445,"VSattenXXL",2014-12-17 02:04:37,FALSE,NA,"545036812855836672","16098380","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendricklamar",114,FALSE,FALSE,NA,NA
