"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Man I had fun on that show, Leah Remini was cool. #EFFENVODKA #FRIGO #SMSAUDIO https://t.co/AbXcGr1aAy https://t.co/RCBMJfO5DC",FALSE,374,NA,2016-12-02 04:57:00,FALSE,NA,"804549907432538116",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",72,FALSE,FALSE,NA,NA
"It's your Boy Rotimi From POWER, Birthday Bash in Brooklyn tonight. I'm going we litÌ†ΩÌ¥• #EFF‚Ä¶ https://t.co/zvanHIihsO https://t.co/uSm0qt7spQ",FALSE,207,NA,2016-12-02 03:12:16,FALSE,NA,"804523550195519488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",58,FALSE,FALSE,NA,NA
"lol SATURDAY don't miss it with @MsPattiPatti! Tune in to #PattiLaBellesPlace on Saturday 12/3 at 11 am ET https://t.co/wh77nI76jv",FALSE,180,NA,2016-12-02 01:37:04,FALSE,NA,"804499593970991104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",81,FALSE,FALSE,NA,NA
"True story, now EIF is gonna blow. I'm a get him some movie action. I'm big in the street ‚Ä¶ https://t.co/CNg5yt6Aar https://t.co/18o0imOH8R",FALSE,442,NA,2016-12-02 01:22:13,FALSE,NA,"804495857131393024",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",104,FALSE,FALSE,NA,NA
"What Ì†ΩÌ∏≥, they doing YOGA? Ì†æÌ¥ï https://t.co/MnX4O6dNKl https://t.co/4FvUoSr3AB",FALSE,426,NA,2016-12-01 21:02:15,FALSE,NA,"804430432989278208",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",81,FALSE,FALSE,NA,NA
"I stop by watch what happens live, to talk about my limited edition FRIGO CROWN line. #FRI‚Ä¶ https://t.co/Z7Rvxsc345 https://t.co/TE2qG5FhE7",FALSE,696,NA,2016-12-01 11:38:36,FALSE,NA,"804288587361558528",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",108,FALSE,FALSE,NA,NA
"If you can't find the time to Vote for the show. Don't complain when I don't have more epi‚Ä¶ https://t.co/85O5SRAfu0 https://t.co/wO607LZVPR",FALSE,1186,NA,2016-11-30 11:35:50,FALSE,NA,"803925500292988928",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",512,FALSE,FALSE,NA,NA
"This one right here is the real deal, I ain't gone hold you up. Ì†ΩÌ∏Ü I laugh every time I loo‚Ä¶ https://t.co/UbMfK0zwRp https://t.co/YvmyDjpg07",FALSE,1057,NA,2016-11-30 10:37:33,FALSE,NA,"803910833340354560",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",176,FALSE,FALSE,NA,NA
"He said Daddy, let's do crazy face pictures. Lol #SMSAUDIO https://t.co/z5ku2wbhCI https://t.co/8qnQSpYivF",FALSE,1530,NA,2016-11-29 16:45:33,FALSE,NA,"803641056352931843",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",362,FALSE,FALSE,NA,NA
"Vote for POWER, season 4 is in progress.#EFFENVODKA #FRIGO #SMSAUDIO https://t.co/DpXj73Pp3P https://t.co/ZNUZgLaqUv",FALSE,644,NA,2016-11-29 12:05:02,FALSE,NA,"803570461506420736",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",265,FALSE,FALSE,NA,NA
"VOTE POWER @peopleschoice NOW  https://t.co/hg4gntue0y https://t.co/HY62MOhhTi",FALSE,948,NA,2016-11-28 21:26:36,FALSE,NA,"803349397803241473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",406,FALSE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/Fk8lAY6rWq JayO - Whippin",FALSE,216,NA,2016-11-27 23:02:39,FALSE,NA,"803011179962650625",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","50cent",74,FALSE,FALSE,NA,NA
"tonight watch SETH MEYERS 12:35PM EST ON NBC #EFFENVODKA https://t.co/EyJtMv7F4p",FALSE,683,NA,2016-11-24 01:45:16,FALSE,NA,"801602555545534465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50cent",148,FALSE,FALSE,NA,NA
"Ì†ΩÌ¥•Ì†ΩÌ¥• @Joka118 #EFFENVODKA https://t.co/sAoipxPmM8",FALSE,474,NA,2016-11-19 00:51:16,FALSE,NA,"799777022851645441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50cent",170,FALSE,FALSE,NA,NA
"VOTE for POWER . best show on TV https://t.co/Jcji2Uur2L @peopleschoice",FALSE,1092,NA,2016-11-15 22:32:17,FALSE,NA,"798654885721935872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",520,FALSE,FALSE,NA,NA
"Vote POWER for Favorite Premium Drama Series  @PeoplesChoice Awards.  vote daily https://t.co/lSDBhrAh0T #PowerTV",FALSE,697,NA,2016-11-01 18:33:17,FALSE,NA,"793521309137440768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","50cent",329,FALSE,FALSE,NA,NA
